id,list_of_equipment_id,equipment_value,created_at,updated_at
2105,4,0,2021-07-17 22:02:10,2021-07-17 22:02:10
2106,2,0.71,2021-07-17 22:03:01,2021-07-17 22:03:01
2107,6,1,2021-07-17 22:03:34,2021-07-17 22:03:34
2108,5,0,2021-07-17 22:03:37,2021-07-17 22:03:37
2109,5,0,2021-07-17 22:06:31,2021-07-17 22:06:31
2110,6,0,2021-07-17 22:07:52,2021-07-17 22:07:52
2111,5,0,2021-07-17 22:10:53,2021-07-17 22:10:53
2112,4,1,2021-07-17 22:12:44,2021-07-17 22:12:44
2113,3,1,2021-07-17 22:17:39,2021-07-17 22:17:39
2114,1,5.97,2021-07-17 22:19:59,2021-07-17 22:19:59
2115,4,0,2021-07-17 22:20:13,2021-07-17 22:20:13
2116,6,1,2021-07-17 22:23:40,2021-07-17 22:23:40
2117,2,1.02,2021-07-17 22:24:37,2021-07-17 22:24:37
2118,4,0,2021-07-17 22:25:42,2021-07-17 22:25:42
2119,5,1,2021-07-17 22:26:22,2021-07-17 22:26:22
2120,4,1,2021-07-17 22:28:52,2021-07-17 22:28:52
2121,4,0,2021-07-17 22:29:11,2021-07-17 22:29:11
2122,6,1,2021-07-17 22:30:03,2021-07-17 22:30:03
2123,1,2.08,2021-07-17 22:31:20,2021-07-17 22:31:20
2124,3,1,2021-07-17 22:33:12,2021-07-17 22:33:12
2125,2,1.15,2021-07-17 22:33:16,2021-07-17 22:33:16
2126,3,0,2021-07-17 22:34:39,2021-07-17 22:34:39
2127,4,1,2021-07-17 22:36:11,2021-07-17 22:36:11
2128,3,1,2021-07-17 22:36:35,2021-07-17 22:36:35
2129,3,1,2021-07-17 22:37:04,2021-07-17 22:37:04
2130,4,0,2021-07-17 22:37:23,2021-07-17 22:37:23
2131,5,0,2021-07-17 22:38:59,2021-07-17 22:38:59
2132,3,0,2021-07-17 22:39:01,2021-07-17 22:39:01
2133,1,0.59,2021-07-17 22:39:12,2021-07-17 22:39:12
2134,4,0,2021-07-17 22:42:45,2021-07-17 22:42:45
2135,3,0,2021-07-17 22:53:20,2021-07-17 22:53:20
2136,2,0.77,2021-07-17 22:53:21,2021-07-17 22:53:21
2137,6,0,2021-07-17 22:54:22,2021-07-17 22:54:22
2138,2,1.71,2021-07-17 22:59:11,2021-07-17 22:59:11
2139,5,1,2021-07-17 22:59:21,2021-07-17 22:59:21
2140,6,0,2021-07-17 23:03:37,2021-07-17 23:03:37
2141,3,0,2021-07-17 23:05:16,2021-07-17 23:05:16
2142,3,2,2021-07-17 23:07:56,2021-07-17 23:07:56
2143,5,0,2021-07-17 23:08:22,2021-07-17 23:08:22
2144,5,1,2021-07-17 23:08:31,2021-07-17 23:08:31
2145,4,0,2021-07-17 23:10:05,2021-07-17 23:10:05
2146,2,1.01,2021-07-17 23:13:30,2021-07-17 23:13:30
2147,5,1,2021-07-17 23:19:09,2021-07-17 23:19:09
2148,1,3.08,2021-07-17 23:19:10,2021-07-17 23:19:10
2149,2,0.89,2021-07-17 23:19:20,2021-07-17 23:19:20
2150,2,1.17,2021-07-17 23:20:20,2021-07-17 23:20:20
2151,6,1,2021-07-17 23:23:02,2021-07-17 23:23:02
2152,4,0,2021-07-17 23:24:13,2021-07-17 23:24:13
2153,1,6.39,2021-07-17 23:24:23,2021-07-17 23:24:23
2154,3,2,2021-07-17 23:29:39,2021-07-17 23:29:39
2155,4,1,2021-07-17 23:33:03,2021-07-17 23:33:03
2156,3,1,2021-07-17 23:34:50,2021-07-17 23:34:50
2157,3,2,2021-07-17 23:35:39,2021-07-17 23:35:39
2158,5,0,2021-07-17 23:37:34,2021-07-17 23:37:34
2159,6,1,2021-07-17 23:37:56,2021-07-17 23:37:56
2160,4,1,2021-07-17 23:38:57,2021-07-17 23:38:57
2161,2,1.87,2021-07-17 23:42:33,2021-07-17 23:42:33
2162,4,0,2021-07-17 23:43:43,2021-07-17 23:43:43
2163,1,0.78,2021-07-17 23:46:52,2021-07-17 23:46:52
2164,3,1,2021-07-17 23:49:18,2021-07-17 23:49:18
2165,4,1,2021-07-17 23:50:36,2021-07-17 23:50:36
2166,1,12.04,2021-07-17 23:51:02,2021-07-17 23:51:02
2167,2,0.98,2021-07-17 23:51:32,2021-07-17 23:51:32
2168,1,13.20,2021-07-17 23:53:40,2021-07-17 23:53:40
2169,4,0,2021-07-17 23:56:56,2021-07-17 23:56:56
2170,6,0,2021-07-17 23:57:00,2021-07-17 23:57:00
2171,4,1,2021-07-18 00:03:05,2021-07-18 00:03:05
2172,1,5.36,2021-07-18 00:03:12,2021-07-18 00:03:12
2173,5,0,2021-07-18 00:04:59,2021-07-18 00:04:59
2174,2,1.14,2021-07-18 00:07:22,2021-07-18 00:07:22
2175,4,1,2021-07-18 00:08:15,2021-07-18 00:08:15
2176,5,0,2021-07-18 00:09:02,2021-07-18 00:09:02
2177,5,0,2021-07-18 00:09:45,2021-07-18 00:09:45
2178,2,1.04,2021-07-18 00:09:56,2021-07-18 00:09:56
2179,3,0,2021-07-18 00:15:13,2021-07-18 00:15:13
2180,5,1,2021-07-18 00:15:53,2021-07-18 00:15:53
2181,4,0,2021-07-18 00:17:06,2021-07-18 00:17:06
2182,6,1,2021-07-18 00:17:34,2021-07-18 00:17:34
2183,2,0.86,2021-07-18 00:19:20,2021-07-18 00:19:20
2184,3,2,2021-07-18 00:21:29,2021-07-18 00:21:29
2185,4,1,2021-07-18 00:22:14,2021-07-18 00:22:14
2186,6,0,2021-07-18 00:25:06,2021-07-18 00:25:06
2187,4,0,2021-07-18 00:25:18,2021-07-18 00:25:18
2188,1,5.37,2021-07-18 00:26:09,2021-07-18 00:26:09
2189,2,0.89,2021-07-18 00:26:16,2021-07-18 00:26:16
2190,5,0,2021-07-18 00:26:35,2021-07-18 00:26:35
2191,4,0,2021-07-18 00:27:06,2021-07-18 00:27:06
2192,5,1,2021-07-18 00:29:01,2021-07-18 00:29:01
2193,1,0.42,2021-07-18 00:32:17,2021-07-18 00:32:17
2194,5,1,2021-07-18 00:37:41,2021-07-18 00:37:41
2195,4,0,2021-07-18 00:38:07,2021-07-18 00:38:07
2196,3,0,2021-07-18 00:38:15,2021-07-18 00:38:15
2197,5,0,2021-07-18 00:38:54,2021-07-18 00:38:54
2198,6,0,2021-07-18 00:40:06,2021-07-18 00:40:06
2199,1,0.90,2021-07-18 00:40:51,2021-07-18 00:40:51
2200,5,1,2021-07-18 00:41:01,2021-07-18 00:41:01
2201,1,5.69,2021-07-18 00:41:26,2021-07-18 00:41:26
2202,3,2,2021-07-18 00:42:17,2021-07-18 00:42:17
2203,5,1,2021-07-18 00:42:27,2021-07-18 00:42:27
2204,1,2.97,2021-07-18 00:43:03,2021-07-18 00:43:03
2205,1,1.16,2021-07-18 00:44:32,2021-07-18 00:44:32
2206,3,2,2021-07-18 00:47:05,2021-07-18 00:47:05
2207,6,0,2021-07-18 00:48:38,2021-07-18 00:48:38
2208,5,0,2021-07-18 00:48:46,2021-07-18 00:48:46
2209,6,0,2021-07-18 00:50:34,2021-07-18 00:50:34
2210,2,0.71,2021-07-18 00:50:45,2021-07-18 00:50:45
2211,2,1.22,2021-07-18 00:51:56,2021-07-18 00:51:56
2212,4,0,2021-07-18 00:53:01,2021-07-18 00:53:01
2213,3,0,2021-07-18 00:58:33,2021-07-18 00:58:33
2214,2,1.1,2021-07-18 01:02:13,2021-07-18 01:02:13
2215,5,1,2021-07-18 01:03:54,2021-07-18 01:03:54
2216,2,1.06,2021-07-18 01:04:24,2021-07-18 01:04:24
2217,2,0.79,2021-07-18 01:05:58,2021-07-18 01:05:58
2218,5,1,2021-07-18 01:06:01,2021-07-18 01:06:01
2219,6,1,2021-07-18 01:08:05,2021-07-18 01:08:05
2220,4,1,2021-07-18 01:13:05,2021-07-18 01:13:05
2221,5,0,2021-07-18 01:13:40,2021-07-18 01:13:40
2222,5,1,2021-07-18 01:17:16,2021-07-18 01:17:16
2223,5,0,2021-07-18 01:25:38,2021-07-18 01:25:38
2224,4,0,2021-07-18 01:30:35,2021-07-18 01:30:35
2225,2,0.87,2021-07-18 01:30:37,2021-07-18 01:30:37
2226,2,0.46,2021-07-18 01:30:41,2021-07-18 01:30:41
2227,4,1,2021-07-18 01:31:42,2021-07-18 01:31:42
2228,3,2,2021-07-18 01:31:54,2021-07-18 01:31:54
2229,2,1.19,2021-07-18 01:36:00,2021-07-18 01:36:00
2230,2,0.41,2021-07-18 01:36:44,2021-07-18 01:36:44
2231,1,5.80,2021-07-18 01:37:56,2021-07-18 01:37:56
2232,3,0,2021-07-18 01:38:50,2021-07-18 01:38:50
2233,4,0,2021-07-18 01:39:48,2021-07-18 01:39:48
2234,5,1,2021-07-18 01:41:28,2021-07-18 01:41:28
2235,6,1,2021-07-18 01:42:58,2021-07-18 01:42:58
2236,3,2,2021-07-18 01:44:23,2021-07-18 01:44:23
2237,1,6.27,2021-07-18 01:47:10,2021-07-18 01:47:10
2238,4,1,2021-07-18 01:47:44,2021-07-18 01:47:44
2239,1,5.68,2021-07-18 01:48:48,2021-07-18 01:48:48
2240,5,0,2021-07-18 01:48:51,2021-07-18 01:48:51
2241,3,2,2021-07-18 01:49:44,2021-07-18 01:49:44
2242,3,1,2021-07-18 01:49:52,2021-07-18 01:49:52
2243,2,1.11,2021-07-18 01:50:26,2021-07-18 01:50:26
2244,1,5.38,2021-07-18 01:51:21,2021-07-18 01:51:21
2245,5,1,2021-07-18 01:52:37,2021-07-18 01:52:37
2246,1,5.08,2021-07-18 01:54:25,2021-07-18 01:54:25
2247,2,0.93,2021-07-18 01:56:18,2021-07-18 01:56:18
2248,5,1,2021-07-18 01:56:57,2021-07-18 01:56:57
2249,2,0.84,2021-07-18 01:57:07,2021-07-18 01:57:07
2250,1,6.23,2021-07-18 01:57:23,2021-07-18 01:57:23
2251,3,2,2021-07-18 01:58:37,2021-07-18 01:58:37
2252,1,3.95,2021-07-18 02:01:17,2021-07-18 02:01:17
2253,6,1,2021-07-18 02:02:15,2021-07-18 02:02:15
2254,3,1,2021-07-18 02:02:29,2021-07-18 02:02:29
2255,3,0,2021-07-18 02:03:22,2021-07-18 02:03:22
2256,1,5.01,2021-07-18 02:04:10,2021-07-18 02:04:10
2257,6,0,2021-07-18 02:04:28,2021-07-18 02:04:28
2258,5,1,2021-07-18 02:04:49,2021-07-18 02:04:49
2259,6,0,2021-07-18 02:09:32,2021-07-18 02:09:32
2260,5,1,2021-07-18 02:10:42,2021-07-18 02:10:42
2261,1,4.86,2021-07-18 02:11:40,2021-07-18 02:11:40
2262,6,0,2021-07-18 02:17:09,2021-07-18 02:17:09
2263,6,1,2021-07-18 02:17:20,2021-07-18 02:17:20
2264,3,2,2021-07-18 02:17:44,2021-07-18 02:17:44
2265,6,1,2021-07-18 02:17:57,2021-07-18 02:17:57
2266,3,2,2021-07-18 02:18:00,2021-07-18 02:18:00
2267,4,1,2021-07-18 02:19:39,2021-07-18 02:19:39
2268,6,1,2021-07-18 02:20:25,2021-07-18 02:20:25
2269,1,1.45,2021-07-18 02:21:31,2021-07-18 02:21:31
2270,6,0,2021-07-18 02:26:01,2021-07-18 02:26:01
2271,6,0,2021-07-18 02:26:27,2021-07-18 02:26:27
2272,6,0,2021-07-18 02:27:03,2021-07-18 02:27:03
2273,4,0,2021-07-18 02:28:47,2021-07-18 02:28:47
2274,3,0,2021-07-18 02:30:56,2021-07-18 02:30:56
2275,5,0,2021-07-18 02:31:30,2021-07-18 02:31:30
2276,4,1,2021-07-18 02:32:30,2021-07-18 02:32:30
2277,2,1.74,2021-07-18 02:33:23,2021-07-18 02:33:23
2278,4,1,2021-07-18 02:35:02,2021-07-18 02:35:02
2279,5,0,2021-07-18 02:40:00,2021-07-18 02:40:00
2280,6,1,2021-07-18 02:47:03,2021-07-18 02:47:03
2281,2,0.36,2021-07-18 02:49:27,2021-07-18 02:49:27
2282,6,0,2021-07-18 02:50:16,2021-07-18 02:50:16
2283,4,1,2021-07-18 02:55:13,2021-07-18 02:55:13
2284,4,0,2021-07-18 02:56:56,2021-07-18 02:56:56
2285,5,1,2021-07-18 02:58:54,2021-07-18 02:58:54
2286,3,2,2021-07-18 02:59:10,2021-07-18 02:59:10
2287,6,1,2021-07-18 03:00:52,2021-07-18 03:00:52
2288,1,12.77,2021-07-18 03:01:20,2021-07-18 03:01:20
2289,6,1,2021-07-18 03:01:47,2021-07-18 03:01:47
2290,4,0,2021-07-18 03:04:46,2021-07-18 03:04:46
2291,5,1,2021-07-18 03:04:48,2021-07-18 03:04:48
2292,2,1,2021-07-18 03:08:35,2021-07-18 03:08:35
2293,2,1.36,2021-07-18 03:10:35,2021-07-18 03:10:35
2294,1,2.57,2021-07-18 03:11:39,2021-07-18 03:11:39
2295,5,0,2021-07-18 03:14:27,2021-07-18 03:14:27
2296,4,0,2021-07-18 03:15:04,2021-07-18 03:15:04
2297,2,1.16,2021-07-18 03:18:01,2021-07-18 03:18:01
2298,6,1,2021-07-18 03:18:54,2021-07-18 03:18:54
2299,5,1,2021-07-18 03:21:23,2021-07-18 03:21:23
2300,6,0,2021-07-18 03:23:15,2021-07-18 03:23:15
2301,3,1,2021-07-18 03:23:56,2021-07-18 03:23:56
2302,2,1.05,2021-07-18 03:26:17,2021-07-18 03:26:17
2303,2,0.93,2021-07-18 03:30:49,2021-07-18 03:30:49
2304,2,1.2,2021-07-18 03:31:37,2021-07-18 03:31:37
2305,2,1.07,2021-07-18 03:33:51,2021-07-18 03:33:51
2306,2,0.82,2021-07-18 03:35:00,2021-07-18 03:35:00
2307,6,1,2021-07-18 03:35:09,2021-07-18 03:35:09
2308,5,1,2021-07-18 03:36:18,2021-07-18 03:36:18
2309,3,0,2021-07-18 03:37:46,2021-07-18 03:37:46
2310,5,1,2021-07-18 03:40:55,2021-07-18 03:40:55
2311,1,0.64,2021-07-18 03:42:24,2021-07-18 03:42:24
2312,1,11.47,2021-07-18 03:42:47,2021-07-18 03:42:47
2313,1,13.87,2021-07-18 03:46:30,2021-07-18 03:46:30
2314,5,1,2021-07-18 03:48:05,2021-07-18 03:48:05
2315,4,0,2021-07-18 03:48:22,2021-07-18 03:48:22
2316,5,0,2021-07-18 03:48:34,2021-07-18 03:48:34
2317,5,1,2021-07-18 03:52:28,2021-07-18 03:52:28
2318,6,0,2021-07-18 03:53:41,2021-07-18 03:53:41
2319,6,1,2021-07-18 03:54:38,2021-07-18 03:54:38
2320,3,0,2021-07-18 03:55:09,2021-07-18 03:55:09
2321,2,1.69,2021-07-18 03:59:39,2021-07-18 03:59:39
2322,3,0,2021-07-18 04:00:37,2021-07-18 04:00:37
2323,6,1,2021-07-18 04:01:52,2021-07-18 04:01:52
2324,6,1,2021-07-18 04:07:37,2021-07-18 04:07:37
2325,4,1,2021-07-18 04:08:39,2021-07-18 04:08:39
2326,4,0,2021-07-18 04:09:56,2021-07-18 04:09:56
2327,4,1,2021-07-18 04:10:49,2021-07-18 04:10:49
2328,4,1,2021-07-18 04:12:37,2021-07-18 04:12:37
2329,4,1,2021-07-18 04:14:34,2021-07-18 04:14:34
2330,4,0,2021-07-18 04:19:04,2021-07-18 04:19:04
2331,2,0.88,2021-07-18 04:19:27,2021-07-18 04:19:27
2332,2,0.8,2021-07-18 04:23:07,2021-07-18 04:23:07
2333,4,0,2021-07-18 04:25:56,2021-07-18 04:25:56
2334,6,1,2021-07-18 04:26:30,2021-07-18 04:26:30
2335,5,1,2021-07-18 04:27:16,2021-07-18 04:27:16
2336,4,1,2021-07-18 04:28:07,2021-07-18 04:28:07
2337,1,5.16,2021-07-18 04:30:03,2021-07-18 04:30:03
2338,6,0,2021-07-18 04:31:20,2021-07-18 04:31:20
2339,1,6.21,2021-07-18 04:31:51,2021-07-18 04:31:51
2340,5,1,2021-07-18 04:31:53,2021-07-18 04:31:53
2341,4,1,2021-07-18 04:32:17,2021-07-18 04:32:17
2342,2,1.35,2021-07-18 04:34:47,2021-07-18 04:34:47
2343,6,0,2021-07-18 04:37:10,2021-07-18 04:37:10
2344,6,1,2021-07-18 04:38:15,2021-07-18 04:38:15
2345,5,1,2021-07-18 04:43:41,2021-07-18 04:43:41
2346,2,1.71,2021-07-18 04:44:52,2021-07-18 04:44:52
2347,1,9.32,2021-07-18 04:46:53,2021-07-18 04:46:53
2348,1,9.16,2021-07-18 04:47:19,2021-07-18 04:47:19
2349,5,1,2021-07-18 04:48:37,2021-07-18 04:48:37
2350,5,1,2021-07-18 04:48:59,2021-07-18 04:48:59
2351,1,5.52,2021-07-18 04:49:40,2021-07-18 04:49:40
2352,3,2,2021-07-18 04:52:04,2021-07-18 04:52:04
2353,4,1,2021-07-18 04:52:31,2021-07-18 04:52:31
2354,3,2,2021-07-18 04:52:40,2021-07-18 04:52:40
2355,2,0.67,2021-07-18 04:54:36,2021-07-18 04:54:36
2356,5,1,2021-07-18 04:57:38,2021-07-18 04:57:38
2357,2,1.14,2021-07-18 04:58:08,2021-07-18 04:58:08
2358,3,1,2021-07-18 05:01:43,2021-07-18 05:01:43
2359,4,0,2021-07-18 05:07:46,2021-07-18 05:07:46
2360,3,0,2021-07-18 05:11:58,2021-07-18 05:11:58
2361,5,0,2021-07-18 05:12:08,2021-07-18 05:12:08
2362,3,2,2021-07-18 05:12:35,2021-07-18 05:12:35
2363,5,0,2021-07-18 05:19:31,2021-07-18 05:19:31
2364,2,0.78,2021-07-18 05:20:01,2021-07-18 05:20:01
2365,6,0,2021-07-18 05:21:10,2021-07-18 05:21:10
2366,5,0,2021-07-18 05:21:47,2021-07-18 05:21:47
2367,4,0,2021-07-18 05:23:17,2021-07-18 05:23:17
2368,2,0.14,2021-07-18 05:30:57,2021-07-18 05:30:57
2369,6,1,2021-07-18 05:34:20,2021-07-18 05:34:20
2370,2,0.79,2021-07-18 05:34:29,2021-07-18 05:34:29
2371,2,0.85,2021-07-18 05:34:36,2021-07-18 05:34:36
2372,5,1,2021-07-18 05:35:15,2021-07-18 05:35:15
2373,5,1,2021-07-18 05:35:48,2021-07-18 05:35:48
2374,1,2.11,2021-07-18 05:36:14,2021-07-18 05:36:14
2375,1,13.61,2021-07-18 05:39:11,2021-07-18 05:39:11
2376,6,0,2021-07-18 05:41:48,2021-07-18 05:41:48
2377,5,0,2021-07-18 05:44:55,2021-07-18 05:44:55
2378,6,0,2021-07-18 05:49:13,2021-07-18 05:49:13
2379,6,0,2021-07-18 05:49:37,2021-07-18 05:49:37
2380,3,0,2021-07-18 05:50:55,2021-07-18 05:50:55
2381,6,1,2021-07-18 05:52:08,2021-07-18 05:52:08
2382,5,0,2021-07-18 05:53:25,2021-07-18 05:53:25
2383,1,5.88,2021-07-18 05:54:08,2021-07-18 05:54:08
2384,4,0,2021-07-18 06:00:11,2021-07-18 06:00:11
2385,5,0,2021-07-18 06:05:25,2021-07-18 06:05:25
2386,4,1,2021-07-18 06:07:28,2021-07-18 06:07:28
2387,5,0,2021-07-18 06:08:21,2021-07-18 06:08:21
2388,6,0,2021-07-18 06:08:37,2021-07-18 06:08:37
2389,1,11.76,2021-07-18 06:10:31,2021-07-18 06:10:31
2390,2,1.54,2021-07-18 06:10:42,2021-07-18 06:10:42
2391,1,5.27,2021-07-18 06:11:37,2021-07-18 06:11:37
2392,1,9.66,2021-07-18 06:22:10,2021-07-18 06:22:10
2393,4,1,2021-07-18 06:23:10,2021-07-18 06:23:10
2394,1,6.16,2021-07-18 06:28:23,2021-07-18 06:28:23
2395,4,0,2021-07-18 06:32:16,2021-07-18 06:32:16
2396,3,2,2021-07-18 06:37:04,2021-07-18 06:37:04
2397,6,0,2021-07-18 06:37:22,2021-07-18 06:37:22
2398,5,1,2021-07-18 06:40:37,2021-07-18 06:40:37
2399,1,5.57,2021-07-18 06:42:26,2021-07-18 06:42:26
2400,3,1,2021-07-18 06:44:05,2021-07-18 06:44:05
2401,2,0.89,2021-07-18 06:46:03,2021-07-18 06:46:03
2402,5,0,2021-07-18 06:47:22,2021-07-18 06:47:22
2403,3,1,2021-07-18 06:51:23,2021-07-18 06:51:23
2404,1,5.04,2021-07-18 06:56:08,2021-07-18 06:56:08
2405,3,2,2021-07-18 06:57:25,2021-07-18 06:57:25
2406,6,0,2021-07-18 07:03:21,2021-07-18 07:03:21
2407,2,0.64,2021-07-18 07:03:38,2021-07-18 07:03:38
2408,2,0.04,2021-07-18 07:04:04,2021-07-18 07:04:04
2409,3,1,2021-07-18 07:09:33,2021-07-18 07:09:33
2410,4,1,2021-07-18 07:09:41,2021-07-18 07:09:41
2411,5,0,2021-07-18 07:10:04,2021-07-18 07:10:04
2412,3,0,2021-07-18 07:10:29,2021-07-18 07:10:29
2413,2,1.84,2021-07-18 07:13:33,2021-07-18 07:13:33
2414,3,2,2021-07-18 07:16:03,2021-07-18 07:16:03
2415,1,0.61,2021-07-18 07:16:31,2021-07-18 07:16:31
2416,4,0,2021-07-18 07:17:57,2021-07-18 07:17:57
2417,4,0,2021-07-18 07:18:05,2021-07-18 07:18:05
2418,2,1.34,2021-07-18 07:18:27,2021-07-18 07:18:27
2419,2,0.92,2021-07-18 07:20:58,2021-07-18 07:20:58
2420,2,0.99,2021-07-18 07:21:04,2021-07-18 07:21:04
2421,3,0,2021-07-18 07:21:46,2021-07-18 07:21:46
2422,2,1,2021-07-18 07:21:51,2021-07-18 07:21:51
2423,1,7.53,2021-07-18 07:23:03,2021-07-18 07:23:03
2424,6,0,2021-07-18 07:24:41,2021-07-18 07:24:41
2425,2,1.15,2021-07-18 07:26:26,2021-07-18 07:26:26
2426,5,0,2021-07-18 07:27:59,2021-07-18 07:27:59
2427,5,0,2021-07-18 07:28:35,2021-07-18 07:28:35
2428,5,1,2021-07-18 07:33:12,2021-07-18 07:33:12
2429,2,1.18,2021-07-18 07:35:10,2021-07-18 07:35:10
2430,3,1,2021-07-18 07:36:39,2021-07-18 07:36:39
2431,2,0.74,2021-07-18 07:41:06,2021-07-18 07:41:06
2432,2,1.2,2021-07-18 07:41:38,2021-07-18 07:41:38
2433,4,1,2021-07-18 07:43:56,2021-07-18 07:43:56
2434,1,2.41,2021-07-18 07:44:16,2021-07-18 07:44:16
2435,6,1,2021-07-18 07:44:16,2021-07-18 07:44:16
2436,4,0,2021-07-18 07:46:05,2021-07-18 07:46:05
2437,3,0,2021-07-18 07:46:47,2021-07-18 07:46:47
2438,5,0,2021-07-18 07:48:03,2021-07-18 07:48:03
2439,6,1,2021-07-18 07:48:39,2021-07-18 07:48:39
2440,1,6.48,2021-07-18 07:53:06,2021-07-18 07:53:06
2441,5,1,2021-07-18 07:53:16,2021-07-18 07:53:16
2442,5,1,2021-07-18 07:56:29,2021-07-18 07:56:29
2443,6,1,2021-07-18 07:56:45,2021-07-18 07:56:45
2444,2,0.75,2021-07-18 07:57:08,2021-07-18 07:57:08
2445,1,0.14,2021-07-18 07:58:50,2021-07-18 07:58:50
2446,4,1,2021-07-18 07:59:04,2021-07-18 07:59:04
2447,3,1,2021-07-18 08:04:39,2021-07-18 08:04:39
2448,4,1,2021-07-18 08:06:36,2021-07-18 08:06:36
2449,1,5.17,2021-07-18 08:06:50,2021-07-18 08:06:50
2450,3,1,2021-07-18 08:07:57,2021-07-18 08:07:57
2451,2,0.78,2021-07-18 08:09:45,2021-07-18 08:09:45
2452,2,0.17,2021-07-18 08:11:42,2021-07-18 08:11:42
2453,1,4.38,2021-07-18 08:15:13,2021-07-18 08:15:13
2454,3,1,2021-07-18 08:15:16,2021-07-18 08:15:16
2455,3,1,2021-07-18 08:15:29,2021-07-18 08:15:29
2456,5,1,2021-07-18 08:16:01,2021-07-18 08:16:01
2457,5,0,2021-07-18 08:16:38,2021-07-18 08:16:38
2458,4,0,2021-07-18 08:17:32,2021-07-18 08:17:32
2459,5,0,2021-07-18 08:20:10,2021-07-18 08:20:10
2460,3,0,2021-07-18 08:23:47,2021-07-18 08:23:47
2461,6,0,2021-07-18 08:25:35,2021-07-18 08:25:35
2462,2,1.73,2021-07-18 08:25:55,2021-07-18 08:25:55
2463,4,0,2021-07-18 08:30:20,2021-07-18 08:30:20
2464,3,2,2021-07-18 08:30:43,2021-07-18 08:30:43
2465,1,13.66,2021-07-18 08:32:17,2021-07-18 08:32:17
2466,2,0.95,2021-07-18 08:33:16,2021-07-18 08:33:16
2467,2,1.33,2021-07-18 08:37:17,2021-07-18 08:37:17
2468,2,1.19,2021-07-18 08:38:45,2021-07-18 08:38:45
2469,3,0,2021-07-18 08:41:37,2021-07-18 08:41:37
2470,1,8.06,2021-07-18 08:41:57,2021-07-18 08:41:57
2471,1,6.35,2021-07-18 08:43:17,2021-07-18 08:43:17
2472,3,0,2021-07-18 08:45:12,2021-07-18 08:45:12
2473,1,10.60,2021-07-18 08:47:27,2021-07-18 08:47:27
2474,3,2,2021-07-18 08:48:42,2021-07-18 08:48:42
2475,2,1.15,2021-07-18 08:50:50,2021-07-18 08:50:50
2476,1,5.31,2021-07-18 08:58:34,2021-07-18 08:58:34
2477,4,0,2021-07-18 08:59:33,2021-07-18 08:59:33
2478,6,1,2021-07-18 09:00:00,2021-07-18 09:00:00
2479,1,11.10,2021-07-18 09:01:46,2021-07-18 09:01:46
2480,1,5.04,2021-07-18 09:03:28,2021-07-18 09:03:28
2481,2,0.89,2021-07-18 09:03:51,2021-07-18 09:03:51
2482,5,0,2021-07-18 09:04:50,2021-07-18 09:04:50
2483,5,0,2021-07-18 09:17:18,2021-07-18 09:17:18
2484,4,1,2021-07-18 09:21:21,2021-07-18 09:21:21
2485,3,0,2021-07-18 09:32:04,2021-07-18 09:32:04
2486,4,0,2021-07-18 09:33:26,2021-07-18 09:33:26
2487,2,1.12,2021-07-18 09:34:27,2021-07-18 09:34:27
2488,6,1,2021-07-18 09:38:52,2021-07-18 09:38:52
2489,6,0,2021-07-18 09:40:28,2021-07-18 09:40:28
2490,3,1,2021-07-18 09:40:49,2021-07-18 09:40:49
2491,3,2,2021-07-18 09:41:37,2021-07-18 09:41:37
2492,3,1,2021-07-18 09:43:37,2021-07-18 09:43:37
2493,5,1,2021-07-18 09:44:34,2021-07-18 09:44:34
2494,5,0,2021-07-18 09:46:05,2021-07-18 09:46:05
2495,1,12.49,2021-07-18 09:46:22,2021-07-18 09:46:22
2496,4,0,2021-07-18 09:55:45,2021-07-18 09:55:45
2497,6,1,2021-07-18 09:58:33,2021-07-18 09:58:33
2498,6,0,2021-07-18 09:58:33,2021-07-18 09:58:33
2499,5,1,2021-07-18 09:58:52,2021-07-18 09:58:52
2500,2,1.58,2021-07-18 09:59:07,2021-07-18 09:59:07
2501,3,1,2021-07-18 09:59:07,2021-07-18 09:59:07
2502,5,1,2021-07-18 11:02:10,2021-07-18 11:02:10
2503,2,1.21,2021-07-18 11:03:06,2021-07-18 11:03:06
2504,5,1,2021-07-18 11:04:44,2021-07-18 11:04:44
2505,3,2,2021-07-18 11:06:54,2021-07-18 11:06:54
2506,4,0,2021-07-18 11:13:56,2021-07-18 11:13:56
2507,5,1,2021-07-18 11:13:58,2021-07-18 11:13:58
2508,5,0,2021-07-18 11:14:23,2021-07-18 11:14:23
2509,1,12.65,2021-07-18 11:19:38,2021-07-18 11:19:38
2510,6,0,2021-07-18 11:25:20,2021-07-18 11:25:20
2511,5,0,2021-07-18 11:27:44,2021-07-18 11:27:44
2512,1,5.90,2021-07-18 11:33:08,2021-07-18 11:33:08
2513,3,1,2021-07-18 11:33:20,2021-07-18 11:33:20
2514,2,1.14,2021-07-18 11:34:47,2021-07-18 11:34:47
2515,6,0,2021-07-18 11:37:35,2021-07-18 11:37:35
2516,6,0,2021-07-18 11:38:38,2021-07-18 11:38:38
2517,3,0,2021-07-18 11:42:20,2021-07-18 11:42:20
2518,5,0,2021-07-18 11:45:23,2021-07-18 11:45:23
2519,5,1,2021-07-18 11:48:24,2021-07-18 11:48:24
